category,id,title,description,description2
Landscape_painters,61208062,Gion Nankai,"Gion Nankai, originally Gion Yu (祇園 南海; 1676, Edo - 26 October 1751, Edo) was a Japanese confucianist, author and painter in the nanga style. His other art names included Hōrai (蓬莱), Kanraitei (観雷亭), Kikyo (箕踞), Shōun (湘雲), Tekkan Dōjin (鉄冠道人) and Tekkanjin (鉄冠人).",
Landscape_painters,47311379,Reinaldo Giudici,"Reinaldo Giudici (1853–1921) was an Italian-born Argentine painter, best known for his early genre works.",
Landscape_painters,43046755,Ludwig von Gleichen-Rußwurm,"Heinrich Ludwig Freiherr von Gleichen-Rußwurm (25 October 1836, Castle Greifenstein in Unterfranken - 9 July 1901, Weimar) was a German impressionist painter and graphic artist who was one of the pioneers of that style in Germany. He was a grandson of Friedrich Schiller.",
Landscape_painters,59897016,Tom Goldenberg,"Tom Goldenberg (born 1948) is an American artist, best known for landscape and abstract paintings. He has shown throughout the United States and internationally, and his work has been covered by The New York Times, The New Criterion, Art in America, Arts Magazine, Art & Antiques, and The New York Observer, among other publications. Critics often note his landscape works for their contemporary interplay of stylization and observation and concern for form over verisimilitude, pointing to his beginnings in abstraction as a foundation that underlies his ordered pictorial structures. In the later 2010s, Goldenberg has returned to abstraction that sometimes suggests interior or 'fictive' landscapes. The New Criterion editor and writer Roger Kimball described his paintings as leading 'double lives, as memorable evocations of rural landscape and tightly organized arrangements of abstract planes of color.' Hilton Kramer characterized his work as 'deeply mediated by aesthetic reflection' and classical rather than romantic in feeling. Goldenberg and his wife, Michelle Alfandari, have lived in Sharon, Connecticut since 2016, after being based in New York City since the 1970s.",
Landscape_painters,43834109,Apollinary Goravsky,"Apollinary Gilyarievich Goravsky, also seen as Horawski (Belarusian: Апалінарый Гіляравіч Гараўскі, Russian: Аполлинарий Гиляриевич Горавский; 23 January 1833 – 28 March 1900) was a Belarusian painter.",
Landscape_painters,42429222,Carl Götzloff,Carl Wilhelm Götzloff (27 September 1799 – 18 January 1866) was a German painter.,
Landscape_painters,44351967,Georg Grimm,"Johann Georg Grimm (1846–1887) was a German painter, designer and decorator who is best known for the work he produced during a lengthy stay in Brazil.",
Landscape_painters,43053851,August Haake,"August Haake (7 December 1889, Bremen – 2 January 1915, Bremen) was a German landscape painter.",
Landscape_painters,43162003,Karl Hagemeister,Karl Hagemeister (12 March 1848 in Werder – 5 August 1933 in Werder) was a German landscape painter.,
Landscape_painters,44926237,August Matthias Hagen,August Matthias Hagen (23 February [O.S. 2] 1794 - 2 December [O.S. 20 November] 1878) was a Baltic German painter and graphic artist. He specialized in landscapes and cityscapes with figures.,
Landscape_painters,42668226,Caley Hall,"Caley J. Hall (born 1975) is classified as a listed New Zealand investment artist in Invercargill and Queenstown, New Zealand. Hall specializes in oil painting, and is well known for his Fiordland landscapes  and expressionist abstracts. A largely self-taught artist, he has learned techniques and takes inspiration from other New Zealand artists, including renowned Queenstown-based painter Tim Wilson, Canterbury wilderness artist Nathanael Provis and Central Otago-based painter Peter Beadle. He exhibited his large abstracts at the Peppers Bluewater Resort in Tekapo in 2012.,,Caley is the artist formerly known as DJ Biggles, having worked in the club scene for many years. He also got himself in the news throughout Australasia in 1999 for giving then New Zealand Prime Minister Jenny Shipley a 'cheeky' kiss on the cheek during a visit to the Earnslaw. Hall has written a book, “Jackson and the Plum Tree”, about his Highland cow Maggie and his Kunekune Jackson.He has been featured in the New Zealand media numerous times, particularly for the generous support he has given to schools in the region both raising funds and introducing the pupils to landscape art. Caley was also in the January / February 2016 edition of The New Zealand Artist for his distinctive landscape style.   In November 2016, it was announced that he would be the first artist in residence on a new ship dedicated to international wildlife and marine conservation. An artwork donated to the help fund the Earthrace Conservation’s new vessel Earthrace-2 is due to be auctioned at the prestigious Mossgreen-Webbs on February 28 with a guide price of $12,000 - $18,000. In May 2017 while working in his studio, Hall noticed the neighbouring Loss and Grief Centre were fundraising and donated a large landscape piece for their raffle.In July 2017, Caley held a workshop at the Barking Mad Studio in Weaverville, California with the support of the local art community. The four-hour intensive class focused on oil-painting techniques with all proceeds generously donated to the Main Street Gallery in Weaverville.In 2018 Caley was recognised with a Kiwibank New Zealander of the Year certificate for making a difference in the community through charity work In 2018 Hall won the trademark to Foveaux FM and launched a community station on 104.4FM in Invercargill based on the original adult contemporary radio station.,In 2019 Hall was again recognised with a Kiwibank New Zealander of the Year Certificate for making a difference in the community through charity work and a Kiwibank Community Hero of the Year New Zealand Medal",
Landscape_painters,42712248,Marceli Harasimowicz,"Marceli Harasimowicz (1859, Warsaw - 1935, Lwów) was a Polish landscape painter and museum curator.",
Landscape_painters,46567986,Herman Hartwich,"Herman Hartwich (or Hartwick, July 8, 1853 in New York City – March 8, 1926 in Munich) was a German-American landscape and genre painter.,Allgemeines Künstlerlexikon called him a figure painter; painter; landscape painter; animal painter. Herringshaw's American Blue Book of Biography mentions him as a painter and engraver.,Hartwich studied painting from 1881 to 1885 at Academy of Fine Arts, Munich, since 1883 he exhibited his works in Munich. In the catalogs of art exhibitions in Munich Glass Palace Hartwich can be found in 1883, 1888,:1889, 1890 and 1891 catalogs.Hartwich took part in six Parisian art salons, where he won in 1892 a price. He returned in 1894 to New York home, but came later again to Munich, where he died in 1926.",
Landscape_painters,65762474,Johannes Hau,"Johannes Hau (17 April 1771, Flensburg - 3 August 1838, Reval) was a Baltic-German landscape painter.",
Landscape_painters,52245541,Bedřich Havránek,"Bedřich Havránek or, in German, Friedrich Hawranek (4 January 1821, Prague -  1 March 1899, Prague) was a Czech painter, illustrator and art teacher.",
Landscape_painters,45536424,Jonas Heiska,"Jonas Heiska (13 October 1873, Jyväskylän maalaiskunta – 3 March 1937, Jyväskylä) was a Finnish Impressionist painter and graphic artist.",
Landscape_painters,43293500,Adriaan Jozef Heymans,Adriaan Jozef  Heymans (or Adrien-Joseph Heymans; 11 June 1839 in Antwerp – December 1921 in Brussels) was a Belgian impressionist landscape painter.,
Landscape_painters,47112153,Nikolaos Himonas,Nikolaos Himonas (Greek: Νικόλαος Χειμώνας. Russian: Николай Петрович Химона; 25 September 1864 – 1 August 1929) was a painter and art teacher of Greek ancestry who was born in Russia and spent most of his life there. His name may also be transcribed in English as Heimonas or Cheimonas.,
Landscape_painters,42000822,Hugo Conrad von Hötzendorf,"Hugo Conrad von Hötzendorf (c.1807, Darda (?) - 28 February 1869, Osijek) was a Croatian painter and art instructor of German ancestry,.,,",
Landscape_painters,52665649,Antonín Hudeček,"Antonín Hudeček (14 January 1872, Ředhošť, near Mšené-lázně – 11 August 1941, Častolovice) was a Czech landscape painter.",
Landscape_painters,42785534,Carl Hummel,"Carl Maria Nicolaus Hummel (31 August 1821, Weimar – 16 June 1907, Weimar) was a German landscape painter and etcher.",
Landscape_painters,62075633,Yusif Huseynov,"Yusif Huseynov (Azerbaijani: Yusif Hüseynov; 15 October 1928 – 1 September 2009) was a painter, Honored Art Worker and People's Artist of the Azerbaijan SSR.",
Landscape_painters,47637335,Ferik İbrahim Pasha,"Ferik İbrahim Pasha (1815, Istanbul - 1891, Üsküdar) was a Turkish painter; one of the first to produce Western-style oil paintings.",
Landscape_painters,58974660,Rudolph F. Ingerle,"Rudolph Frank Ingerle (14 April 1879 - 20 October 1950) was an American landscape artist of European origin.He was born in Vienna, Austria to a father from Moravia, now part of the Czech Republic, but moved with his family at the age of 12 to Burlington, Wisconsin, USA and then to Chicago, where he was naturalized in 1895. In Chicago he attended classes at the John Francis Smith Art Academy and also took night classes at the School of the Art Institute of Chicago (SAIC). In the early 1900s he joined with Indiana artist T.C. Steele and others to form the Indiana School of Painting in Brown County.,He made his first trip to the Ozark mountains in 1920 and eventually moved to live and work there, co-founding the Society of Ozark Painters. He painted so many dramatic images of the mountains and mountain life that he became known as the “Painter of the Smokies” and held several one-man shows at prominent museums in the region, such as the Mint Museum in Charlotte and the Hickory Museum of Art in North Carolina. He and his colleagues actively supported the local people in their fight against the damaging activities of the logging companies, campaigning so effectively that in 1934 the U.S. Government established the Great Smoky Mountains National Park.,Ingerle also maintained a studio in Chicago and served as president of the influential Chicago Society of Artists for several years. He was awarded a Logan medal for Sanity in Art in 1938 by the Society for Sanity in Art.,He died in 1950. He had married Marie Vasut in 1904 and had at least one son.",
Landscape_painters,43360768,Jacob Jacobs (artist),"Jacobus Albertus Michael Jacobs, known as Jacob Jacobs (19 May 1812, Antwerp – 9 December 1879, Antwerp) was a Belgian landscape and seascape painter in the Romantic style, with a preference for northern and 'oriental' scenes.",
Landscape_painters,52680223,Václav Jansa,"Václav Jansa (22 October 1859, Slatinice, near Most -  29 June 1913, Černošice) was a Czech landscape painter and illustrator; best known for his watercolors of the Staré Město in Prague.",
Landscape_painters,47215084,Onofre Jarpa,"Onofre Jarpa Labra (12 June 1849 – 15 February 1940) was a Chilean landscape painter in the Romantic style, and an essayist on various artistic topics.",
Landscape_painters,41913054,Georg Jauss,"Georg Jauss (15 March 1867, in Hattenhofen – 6 March 1922, in Munich) was a German landscape painter who worked in Bavaria.",
Landscape_painters,42110331,Eugen Jettel,"Richard Alfred Eugen Jettel (20 March 1845 – 27 August 1901) was an Austrian painter, producing mainly landscapes. He studied at the Vienna Academy and moved to Paris in 1873, before moving back to Vienna in 1897 and serving as a co-founder of the Vienna Secession. He was made a Knight of the Légion d'honneur in 1898.",
Landscape_painters,60491484,Nina Jones,"Nina Lucy Mary Jones (22 June 1871 – 8 February 1926) was an artist and botanical illustrator from Nelson, New Zealand.",
Landscape_painters,41886586,Albert Kappis,"Albert Kappis (20 August 1836, Wildberg - 18 September 1914, Stuttgart) was a German painter and lithographer specializing in landscapes and genre motifs.,,",
Landscape_painters,48248233,Eduard Karsen,"Johann Eduard Karsen (10 March 1860, Amsterdam - 31 October 1941, Amsterdam) was a Dutch Post-impressionist painter, known for his moody scenes featuring villages and farmhouses; usually containing a solitary figure. He was associated with the literary movement known as the 'Tachtigers' (The Eighties).",
Landscape_painters,45257890,Mosh Kashi,"Mosh Kashi (born in 1966 in Jerusalem) is an Israeli painter and artist. Senior Lecturer at the Bezalel Academy of Arts and Design in Jerusalem. In his works, Kashi raises issues that deals with painting in the contemporary era. Kashi's art has been exhibited in Israel and worldwide. He won the Young Artist Award (1994), Artistic Achievement Award (1997) and Ministry of Education (Israel) Culture and Sport Prize (2004).Kashi is a contemporary pantheist that his painting study field is based on views and imagery from nature. His paintings include fields, trees and entanglement, landscape and wide open space that try to express a place of which time stops, which is timeless and space less. Kashi's paintings are not created as a single painting but are created as a series of paintings. Every painting stands by itself and in every series there's a slow and research like attendance of the chosen subject. This kind of method of work allows Kashi to investigate, analyze and accuracy.,'Kashi's works demand active, prolonged observation to gradually decipher the painter's interpretation of the subject. the works dictate the time they require. Each work invites the viewer to set an inner clock while observing it. The slow viewing process also contains an element of surprise. Kashi's works invoke contemplations; they raise doubts and quandaries, without providing answers. They strive to sharpen attention, to indicate the possibilities of the gaze, to unravel thought without stitching it together again. Making innovative, fascinating use of traditional painting techniques, Kashi does not give up the act of painting, but his work draws on insights that derive from the experience and thinking of modern and contemporary art. The poetic and metaphorical value carried by the painting alludes, on the one hand, to Mark Rothko's color fields, and on the other—to Gerhard Richter's work. The painting is thus charged with layers of time and place beyond the here-and-now'.,Ruthi ofek 'Infinite Painterly Landscapes' 'Kashi's paintings carry within them the anxiety of an encounter with the 'sensitive viewer' signaled in the mid-20th century by Mark Rothko, the viewer whose gaze and insights seal a painting's fate: if the experience does not enchant him, if the dark shimmering tones fail to claim his attention, he may be astounded by the painting's technical virtuosity but will not emotionally enter Kashi's core preoccupation with landscape spaces that hedge in a dense, velvety darkness. As in the paintings of the German painter Caspar David Friedrich (1774-1840), which contemplate the mystery of the universe through moonlight and the mist of a wide sea, Kashi too, albeit neither wearing the monk's robe, nor invigorated by religious belief, gazes directly at the enigma of light and dark, growth and withering.Bygone centuries have not weakened the experience but honed its reception.',Tali Tamir, 'A Captive Darkness; on the work of Mosh Kashi'",
Landscape_painters,41355608,Ferdinand van Kessel,"Ferdinand van Kessel (1648 – 1696), was a Flemish Baroque painter known for his landscapes, still lifes and genre pieces with monkeys.",
Landscape_painters,65740182,Alois Kirnig,"Alois Kirnig (10 June 1840, Prague - 25 January 1911, Prague) was a German-Czech painter and illustrator.",
Members_of_the_Chinese_Academy_of_Sciences,43835439,List of members of the Chinese Academy of Sciences,"At the Chinese Academy of Sciences, new members are elected biennially. Before 2014 only a maximum of 60 members could be inducted each time, but this restriction has since been removed by new bylaws. The candidates are nominated by current members or academic groups, although foreign members and senior members cannot nominate new candidates. Self nomination is also not allowed.,Available candidates are approved by presidiums of academic divisions. Elections are held by secret ballots, and about 20% of the candidates are elected.,The membership system has been criticized as highly bureaucratic. Academicians receive government benefits equivalent to those enjoyed by vice-ministerial level officials. Additionally, academicians can receive numerous subsidies from the local governments in addition to statutory subsidies. Their opinions may carry more weight, which sometimes leads to academic monopolization.As of September 2014, there are 738 living academicians across different divisions. 141 members constitute the Division of Mathematics and Physics, 126 in the Division of Chemistry, 136 in the Division of Life Sciences and Medicine, 122 in the Division of Earth Sciences, 86 in the Division of Information Technical Sciences, and 131 in the Division of Technological Sciences. 507 former members are deceased. 94% of the members are male, and 6% are female.",
Members_of_the_Chinese_Academy_of_Sciences,3576423,Ai Siqi,"Ài Sīqí (Chinese: 艾思奇) is the pen name of Li Shengxuan (李生萱, 2 March 1910 – 22 March 1966), a Yunnan Mongol Chinese philosopher and author.  He was born in Tengchong, Yunnan, later traveling to Hong Kong, where he studied English and French at a Protestant school and was exposed to Sun Yat-sen’s Three Principles of the People and Marxism. He read a great deal of Marxism, including the Communist Manifesto, in Japanese translation. This reading is the root of Ai’s most important works, Dialectical Materialism and Historical Materialism (歷史唯物主義與辯証唯物主義) and Philosophy for the Masses (大眾哲學)(1948). He was a delegate to the 1st, 2nd and 3rd National People's Congress.,In the small tourist town of Heshun in Tengchong County, in western Yunnan Province, China, there is a small museum dedicated to Ai. It is based in his former house, where he lived for two years. It contains pictures, personal items and a statue of him in the yard of the compound.",
Members_of_the_Chinese_Academy_of_Sciences,50495883,An Zhisheng,"An Zhisheng (Chinese: 安芷生; pinyin: Ān Zhǐshēng; born 25 February 1941) is a Chinese geographer and politician who specializes in quaternary geology, air particle pollution control, and global change. He is internationally known for his studies on Chinese loess and its implication for paleo-climate and paleo-environment changes. He is a member of the Chinese Academy of Sciences and The World Academy of Sciences (TWAS), and Foreign Associate of the National Academy of Sciences. He is a researcher and doctoral supervisor of the Institute of Earth Environment, Chinese Academy of Sciences. He is a member of the Communist Party of China. He is an editor of Quaternary Science Reviews. He served as the Vice Chairman of International Union for Quaternary Research (INQUA) from 1999 to 2007, and the Vice Chair of International Geosphere-Biosphere Programme (IGBP) steering committee from 2003 to 2006.",
Members_of_the_Chinese_Academy_of_Sciences,6229619,Bei Shizhang,"Bei Shizhang (simplified Chinese: 贝时璋; traditional Chinese: 貝時璋; pinyin: Bèi Shízhāng; Wade–Giles: Pei Shih-chang; October 10, 1903 – October 29, 2009), or Shi-Zhang Bei, was a Chinese biophysicist, embryologist, politician, and writer. He was an academician at the Chinese Academy of Sciences.,He was born in Zhenhai, Zhejiang province, on October 10, 1903. He was the oldest member of both the Academia Sinica and the Chinese Academy of Sciences at the time of his death. He was the founder, the first chief director and honorary director of the Institute of Biophysics, Chinese Academy of Sciences.,He was a pioneer of Chinese cytology, embryology and the founder of Chinese biophysics. He was considered the 'Father of Chinese Biophysics'. The asteroid 31065 Beishizhang was named in his honour on the occasion of his 100th birthday. He obtained his doctorate from University of Tübingen in 1928.",
Members_of_the_Chinese_Academy_of_Sciences,58712355,Bing Zhi,"Bing Zhi (Chinese: 秉志; pinyin: Bǐng Zhì; Wade–Giles: Ping Chih; 9 April 1886 - 21 February 1965), was a Chinese zoologist of Manchu ancestry, considered the founder of China's neontology. He was an academician of the Chinese Academy of Sciences and Academia Sinica. He was a delegate to the 1st, 2nd and 3rd National People's Congress.",
Members_of_the_Chinese_Academy_of_Sciences,53209260,Cai Qiao,"Cai Qiao or Chiao Tsai (simplified Chinese: 蔡翘; traditional Chinese: 蔡翹; pinyin: Cài Qiào; Wade–Giles: Ts'ai Ch'iao) was a Chinese physiologist and physician. Cai is famous for his discovery in 1920s, the ventral tegmental area, which also known as the ventral tegmental area of Tsai. He was elected as a member of Academia Sinica in 1948, also a member of Chinese Academy of Sciences in 1955.",
Members_of_the_Chinese_Academy_of_Sciences,51929036,Cai Qirui,"Cai Qirui (simplified Chinese: 蔡启瑞; traditional Chinese: 蔡啟瑞; pinyin: Cài Qǐruì; Pe̍h-ōe-jī: Chhoà Khé-suī; 7 January 1914 – 3 October 2016) was a Chinese chemist, educator and academician of the Chinese Academy of Sciences (CAS). He was known as the founder of Chinese catalytic chemistry.",
Members_of_the_Chinese_Academy_of_Sciences,62399826,Cai Ronggen,Cai Ronggen (Chinese: 蔡荣根; born September 1964) is a Chinese physicist and an academician of the Chinese Academy of Sciences (CAS).,
Members_of_the_Chinese_Academy_of_Sciences,65127251,Cao Chunan,"Cao Chunan (Chinese: 曹楚南; pinyin: Cáo Chǔnán; August 15, 1930 – August 27, 2020) was a Chinese scientist specializing in corrosion and electrochemistry. He was a member of the Jiusan Society.",
Members_of_the_Chinese_Academy_of_Sciences,36125761,Cao Jianyou,"Cao Jianyou (Chinese: 曹建猷; pinyin: Cáo Jiànyóu; July 19, 1917 – September 19, 1997) was a Chinese electrical engineer. He was one of the earliest contributors to Chinese railway electrification, a member of Chinese Academy of Sciences, and an expert in electric power system.",
Members_of_the_Chinese_Academy_of_Sciences,57653616,Cao Tianqin,"Cao Tianqin (Chinese: 曹天钦; 5 December 1920 – 8 January 1995), also known as Tien-chin Tsao, was a Chinese biochemist and a professor at the Shanghai Institute of Biochemistry. With a research focus on muscle protein, he discovered the myosin light chain and pioneered the study of tropomyosin and paramyosin using electron microscopes. He was a strong advocate and main leader for the synthesis of insulin, and spearheaded the research of plant viruses in China.,An academician of the Chinese Academy of Sciences (CAS) and a foreign member of the Royal Swedish Academy of Engineering Sciences, he served as President of the CAS Shanghai Branch. He was the husband of the renowned physicist Xie Xide.",
Members_of_the_Chinese_Academy_of_Sciences,62564131,Cao Wenxuan (ichthyologist),"Cao Wenxuan (Chinese: 曹文宣; pinyin: Cáo Wénxuān; born May 1934) is a Chinese ichthyologist, a former researcher and doctoral supervisor at the Institute of Hydrobiology, Chinese Academy of Sciences (CAS).",
Members_of_the_Chinese_Academy_of_Sciences,66677451,Xiaofeng Cao,Xiaofeng Cao (Chinese: 曹晓风)  is a Chinese plant scientist who researches epigenetics in plants using model species in the genus Arabidopsis and rice plants. She is an elected member of the  Chinese Academy of Sciences and the US National Academy of Sciences,
Members_of_the_Chinese_Academy_of_Sciences,39174263,Albert Sun-Chi Chan,Albert Sun-Chi Chan (Chinese: 陳新滋; pinyin: Chén Xīnzī; born 30 October 1950) is a Hong Kong chemist. He is a professor of chemistry and traditional Chinese medicine. He has served as a vice-president of the Hong Kong Polytechnic University (PolyU) and the president of Hong Kong Baptist University (HKBU).,
Members_of_the_Chinese_Academy_of_Sciences,62405616,Chang Jin,Chang Jin (Chinese: 常进; born July 1966) is a Chinese astronomer and the current director of Purple Mountain Observatory.,
Members_of_the_Chinese_Academy_of_Sciences,62405711,Chang Kai,"Chang Kai (Chinese: 常凯; born August 1964) is a Chinese physicist currently serving as research fellow at the Institute of Semiconductors, Chinese Academy of Sciences (CAS).",
Members_of_the_Chinese_Academy_of_Sciences,40836187,Meemann Chang,"Meemann Chang (simplified Chinese: 张弥曼; traditional Chinese: 張彌曼; pinyin: Zhāng Mímàn), also known as Zhang Miman, is a Chinese paleontologist at the Institute of Vertebrate Paleontology and Paleoanthropology (IVPP). She completed her undergraduate studies at Moscow University and completed her PhD thesis entitled 'The braincase of Youngolepis, a Lower Devonian crossopterygian from Yunnan, south-western China' at Stockholm University. She was the first woman to become head of IVPP in 1983. Later in 2011 she also received an honorary degree from the University of Chicago for her many career achievements.Species named  in her honour include the extinct sarcopterygian fish Meemannia, the theropod dinosaur  Sinovenator changii, and the  extinct bird Archaeornithura meemannae.  There is also a unique organ of yunnanolepid antiarch placoderms named 'Chang's Apparatus' after her.There is also a special book volume on fossil fish published in her honour Morphology, Phylogeny and Paleobiogeography of Fossil Fishes, ISBN 0-786918-50-0.,Chang notably first described and later re-described the fossil genus Paralycoptera, and also described the fossil genera Diabolepis and Youngolepis.",
Members_of_the_Chinese_Academy_of_Sciences,1288802,Chung-Yao Chao,"Chung-Yao Chao (Chinese: 赵忠尧; pinyin: Zhào Zhōngyáo; 27 June 1902 – 28 May 1998) was a Chinese physicist. He studied the scattering of gamma rays in lead by pair production in 1930, without knowing that positrons were involved in the anomalously high scattering cross-section. When the positron was discovered by Carl David Anderson in 1932, confirming the existence of Paul Dirac's 'antimatter', it became clear that positrons could explain Chung-Yao Chao's earlier experiments, with the gamma rays being emitted from electron-positron annihilation.,He entered Nanjing Higher Normal School (later renamed National Southeastern University, National Central University and Nanjing University), in 1920 and earned a B.S. in physics in 1925. Then he earned a Ph.D. degree in physics under supervision of Nobel Prize laureate Robert Andrews Millikan at California Institute of Technology in 1930. Later he went back to China and joined the physics faculty of Tsinghua University in Beijing.",
Members_of_the_Chinese_Academy_of_Sciences,54258116,Chi-Ming Che,"Chi-Ming Che (Chinese: 支志明; pinyin: Zhī Zhìmíng; born 1957 in Hong Kong), is a Hong Kong chemist currently holding Zhou Guangzhao Professorship in Natural Sciences, following a Dr. Hui Wai-Haan's Chair of Chemistry at the University of Hong Kong (HKU). In 1995, he became the first scientist from Hong Kong to be elected as a member of Chinese Academy of Sciences. He is known for extensive work in inorganic chemistry, photochemistry, and medicinal chemistry.",
Members_of_the_Chinese_Academy_of_Sciences,58941463,Chen Chuangtian,"Chen Chuangtian (Chinese: 陈创天; 18 February 1937 – 31 October 2018), also known as Chuang-Tian Chen, was a Chinese materials scientist and physical chemist who specialized in crystals used in lasers. He discovered the nonlinear optical crystals BBO, LBO and KBBF, which have important uses in areas including superconductor research, semiconductor photolithography, and the medical industry. He was an academician of the Chinese Academy of Sciences and a fellow of The World Academy of Sciences. He was awarded the TWAS Prize in Chemistry, the State Technological Invention Award (First Class), and the Laudise Prize.",
Members_of_the_Chinese_Academy_of_Sciences,51947493,Chen Da (scientist),"Chen Da (Chinese: 陈达; pinyin: Chén Dá; 22 March 1937 – 22 July 2016) was a Chinese nuclear physicist, educator and academician of the Chinese Academy of Sciences (CAS).",
Members_of_the_Chinese_Academy_of_Sciences,65256108,Chen Dingchang,Chen Dingchang (Chinese: 陈定昌; January 1937 – 7 September 2020) was a Chinese scientist specializing in aerospace engineering.,
Members_of_the_Chinese_Academy_of_Sciences,60665469,Chen Fahu,"Chen Fahu (Chinese: 陈发虎; pinyin: Chén Fāhǔ; born December 1962) is a Chinese geographer, geologist and climatologist who has served as Director of the Institute of Tibet Plateau Research of the Chinese Academy of Sciences since 2018. He formerly served as professor and Vice President of Lanzhou University, and Dean of the university's College of Earth and Environment Sciences. He is an academician of the Chinese Academy of Sciences and The World Academy of Sciences.",
Members_of_the_Chinese_Academy_of_Sciences,60596559,Chen Fangyun,"Chen Fangyun (Chinese: 陈芳允; 3 April 1916 – 29 April 2000) was a Chinese electrical engineer. Considered the founder of radio electronics in China, he was pivotal in the development of telemetry, tracking and command (TT&C) systems that control China's satellites and missiles, and in the early development of the BeiDou satellite navigation system. He was an academician of the Chinese Academy of Sciences and the International Academy of Astronautics, and was awarded the Two Bombs, One Satellite Meritorious Medal in 1999. The asteroid 10929 Chenfangyun is named after him.",
Members_of_the_Chinese_Academy_of_Sciences,48151975,Chen Hualan,"Chen Hualan (simplified Chinese: 陈化兰; traditional Chinese: 陳化蘭; pinyin: Chén Huàlán; born 1969) is a Chinese animal virologist best known for researching animal epidemic diseases. She is a member of the World Organisation for Animal Health (OIE) and a member of the Food and Agriculture Organization Corporate Statistical Database (FAOSTAT). She is now a researcher and PhD Supervisor at Harbin Veterinary Research Institute of Chinese Academy of Agricultural Sciences.She has been listed among the 'Ten Scientific Figures of the Year' by Nature in 2013. She won the L'Oréal-UNESCO Awards for Women in Science in 2016, and was elected to the Chinese Academy of Sciences in 2017.",
Members_of_the_Chinese_Academy_of_Sciences,19120947,Chen Jia'er,"Chen Jia'er (Chinese: 陈佳洱; born 1 October 1934) is a Chinese nuclear physicist, an accelerator physicist and an academician of the Chinese Academy of Sciences (CAS).,Chen was born in Shanghai, and graduated from the department of physics of Northeast China People's University (now Jilin University) in Changchun in 1954. From 1955, he was a teacher in the department of technology physics at Peking University, and was elevated to vice department chair. From 1963 to 1965, Chen was invited by British Royal Society and became a visiting scholar in department of nuclear physics at Oxford University and Rutherfold High Energy Institute, studying serial electro-static accelerator and synchrotron. From 1982 to 1984, he was a visiting scientist at Stony Brook University and Lawrence Berkeley National Laboratory. In August, 1984, Chen became the vice president and dean of graduate school of Peking University. He was also appointed as the director of Institute of Heavy Particle Physics at PKU. In November, 1993, Chen was elected an academician of the Chinese Academy of Sciences, Maths and Physics section. From August 1996 to December 1999, Chen served as the president of Peking University. In 1998, he became the president of Asian-Pacific Physics Society. In December 1999, Chen was appointed to be the director of National Natural Science Foundation of China.",
Members_of_the_Chinese_Academy_of_Sciences,15282563,Chen Jiangong,"Chen Jiangong (Chinese: 陈建功; 1893–1971), or Jian-gong Chen, was a Chinese mathematician. He was a pioneer of modern Chinese mathematics. He was the dean of the Department of Mathematics, National Chekiang University (now Zhejiang University), and a founding academician the Chinese Academy of Sciences (elected 1955).",
Members_of_the_Chinese_Academy_of_Sciences,61614514,Chen Jiayong,"Chen Jiayong (Chinese: 陈家镛; also romanized as Chia-yung Chen; 17 February 1922 – 26 August 2019) was a Chinese metallurgist and chemical engineer. He was a research professor and Vice President of the Institute of Process Engineering of the Chinese Academy of Sciences (CAS). A pioneer in the development of hydrometallurgy in China, he was elected an academician of the CAS in 1980. He was awarded the State Science and Technology Prizes five times and the Ho Leung Ho Lee Prize for Scientific and Technological Progress in 1996.",
Members_of_the_Chinese_Academy_of_Sciences,352985,Chen Jingrun,"Chen Jingrun (Chinese: 陈景润; 22 May 1933 – 19 March 1996), also known as Jing-Run Chen, was a Chinese mathematician who made significant contributions to number theory, including Chen's theorem and the Chen prime.",
Members_of_the_Chinese_Academy_of_Sciences,62965482,Chen Junliang,Chen Junliang (Chinese: 陈俊亮; born 10 October 1933) is a Chinese scientist specializing in switching technology and telecommunications network. He is an academician of the Chinese Academy of Sciences (CAS) and the Chinese Academy of Engineering (CAE). He is one of the founders of China's SPC switching system and pioneer of China's intelligent network (IN).,
Members_of_the_Chinese_Academy_of_Sciences,50671896,Chen Nengkuan,"Chen Nengkuan (Chinese: 陈能宽; pinyin: Chén Néngkuān; 28 April 1923 – 27 May 2016) was a Chinese  metallurgist and physicist. He was a detonation physics expert and academician of the Chinese Academy of Sciences (CAS). He was known as one of the founding fathers of Two Bombs, One Satellite (Chinese: 两弹一星元勋).",
Members_of_the_Chinese_Academy_of_Sciences,43363464,Chen Shixiang,"Chen Shixiang (Chinese: 陈世骧; 1905–1988), also known as Sicien H. Chen, was a Chinese entomologist. A native of Jiaxing, Zhejiang, he graduated from Fudan University in Shanghai in 1928 before going to France for his doctoral work at the University of Paris. He returned to China in 1935. From 1954 to 1982 he was the director of the Entomological Society of China (中国昆虫学会). He also founded the journal Acta Zootaxonomica Sinica, of which he was editor-in-chief from 1954 to 1969.",
